,mean,std
1830,-0.9274514,0.706352
1831,-3.3349955,0.8574594
1832,-1.851633,0.65430003
1833,-1.5288084,0.75806457
1834,-0.972098,0.6730109
1835,-0.9181055,0.73137146
1836,-0.87390536,0.7136034
1837,-2.0762556,0.8510351
1838,-1.4048,0.69656163
1839,-2.5594816,0.88548374
1840,-1.2421986,0.687062
1841,-1.309202,0.71221447
1842,-1.6874101,0.7394995
1843,-1.6411872,0.82659644
1844,-1.6411676,0.69015104
1845,-1.002348,0.6872735
1846,-0.86475724,0.7130435
1847,-1.279656,0.7071427
1848,-1.2899859,0.69402254
1849,-0.9189006,0.7382389
1850,-1.4752966,0.79319996
1851,-1.499835,0.8746392
1852,-2.604504,1.0117388
1853,-0.3905379,0.7513534
1854,-1.8146088,0.8147099
1855,-2.2121274,0.6863438
1856,-1.3224213,0.7725992
1857,-0.8631388,0.7513421
1858,-1.3962256,0.68900055
1859,-2.0014153,0.79341125
1860,-1.6206759,0.7135388
1861,-2.2329338,0.83423847
1862,-1.3111006,0.8510776
1863,-0.9191574,0.74220574
1864,-1.0544066,0.77386564
1865,-1.2393198,0.7945602
1866,-1.1526841,0.7096373
1867,-0.869675,0.65218824
1868,-1.4840231,0.8173839
1869,-1.8364542,0.8686436
1870,-0.8532041,0.7190309
1871,-2.787221,0.9768984
1872,-1.4709862,0.7466011
1873,-1.633039,0.78615975
1874,-2.1551626,0.64645344
1875,-0.97394246,0.6962468
1876,-0.9762752,0.79213834
1877,-4.0027084,1.0953683
1878,-1.0682404,0.674823
1879,-2.0851836,0.86560273
1880,-0.7020904,0.7623771
1881,-1.648332,0.9149534
1882,-1.4681749,0.765192
1883,-0.5820008,0.7074599
1884,-0.87838453,0.7207699
1885,-1.0966157,0.72219324
1886,-1.6513149,0.7550962
1887,-0.7274253,0.56609446
1888,-1.3342015,0.71803445
1889,-1.3799196,0.7404939
1890,-1.0852779,0.8054445
1891,-1.0545483,0.77151066
1892,-1.8715993,0.76556104
1893,-0.6796876,0.72425544
1894,-0.752404,0.7565021
1895,-2.589509,0.85472053
1896,-0.48339188,0.6590027
1897,-0.87113035,0.7711124
1898,-1.3335308,0.76345956
1899,-0.8441006,0.6582419
1900,-0.7005432,0.68108153
1901,-1.0521458,0.72688985
1902,-1.0774565,0.70740044
1903,-2.7806413,0.9051171
1904,-1.2517744,0.67053884
1905,-1.2151878,0.73083633
1906,-1.6412406,0.74728906
1907,-0.90903234,0.70671684
1908,-2.4900029,0.86237717
1909,-1.2732623,0.6405731
1910,-1.0368203,0.85213614
1911,-0.8108309,0.7147836
1912,-1.8669722,0.6628717
1913,-0.65611553,0.73713434
1914,-0.9661423,0.704343
1915,-1.681561,0.7474516
1916,-0.9281417,0.6655638
1917,-1.2256275,0.69834614
1918,-1.1197399,0.7180965
1919,-1.8853558,0.9419572
1920,-0.86871284,0.79190665
1921,-0.8296358,0.779996
1922,-1.568453,0.7037548
1923,-0.6774574,0.70828146
1924,-0.9883258,0.6926681
1925,-1.534882,0.689136
1926,-2.4363554,0.8979582
1927,-2.5193748,0.8998124
1928,-1.4777637,0.8354126
1929,-1.2741882,0.69246066
1930,-1.5093795,0.7768141
1931,-1.5696317,0.8657066
1932,-1.3714072,0.72038126
1933,-1.0613133,0.57315314
1934,-0.6188651,0.67914015
1935,-1.1736039,0.8257643
1936,-1.3459074,0.77253854
1937,-1.0351595,0.9810472
1938,-0.8487969,0.77889216
1939,-1.5475632,0.90089
1940,-1.3585931,0.73193574
1941,-1.9136117,0.8304994
1942,-0.45336625,0.6870654
1943,-1.0540318,0.7893758
1944,-1.3490924,0.75787866
1945,-0.8043296,0.73915684
1946,-1.432853,0.7570031
1947,-1.2485709,0.7617861
1948,-1.2371339,0.7055759
1949,-1.7779664,0.7087893
1950,-1.088281,0.7251614
1951,-0.36867246,0.7639961
1952,-1.3177694,0.7553789
1953,-1.2184619,0.8797556
1954,-1.5929714,0.79046696
1955,-1.455662,0.7508057
1956,-0.84580123,0.71412534
1957,-2.1953335,0.49683455
1958,-1.9884293,0.7698129
1959,-1.4636005,0.7348886
1960,-1.5336748,0.64679766
1961,-2.2840602,0.8944636
1962,-1.3618356,0.734511
1963,-1.0614538,0.7056868
1964,-2.2001498,0.8293187
1965,-1.1022238,0.7143234
1966,-1.5795823,0.7829275
1967,-0.76673406,0.6677514
1968,-2.6301384,0.9715326
1969,-0.9127924,0.720386
1970,-1.0157424,0.6987419
1971,-1.9227564,0.87769574
1972,-2.4646096,0.8735913
1973,-2.727601,0.94051695
1974,-0.49091455,0.7738772
1975,-1.0272709,0.79014295
1976,-1.410983,0.6393826
1977,-1.4986762,0.6302532
1978,-1.3330625,0.7534137
1979,-0.81031466,0.73503625
1980,-1.4640357,0.71711797
1981,-1.5417585,0.7726746
1982,-1.2384669,0.7644371
1983,-1.3524882,0.7244264
1984,-0.8486393,0.75261635
1985,-1.0358901,0.7209305
1986,-1.5768638,0.698131
1987,-1.5044031,0.7138615
1988,-2.103244,0.78215104
1989,-3.132148,1.0858238
1990,-1.6899797,0.7420407
1991,-1.3369412,0.7103558
1992,-0.85685915,0.6647677
1993,-1.2368504,0.69865066
1994,-2.7146041,0.8955394
1995,-0.8650234,0.705719
1996,-0.62135226,0.66083395
1997,-1.6231062,0.73738295
1998,-1.4231284,0.6573072
1999,-1.1809092,0.71939635
2000,-0.71437234,0.68502
2001,-0.58380425,0.75561583
2002,-1.0045768,0.72780925
2003,-0.5635262,0.65475845
2004,-0.8377,0.7362555
2005,-1.654421,0.7528451
2006,-0.93324554,0.77533364
2007,-1.447861,0.73600274
2008,-1.093347,0.78358966
2009,-0.9539795,0.6754833
2010,-1.6263852,0.79048973
2011,-1.039038,0.774072
2012,-0.89123964,0.74656445
2013,-1.6172041,0.7733212
2014,-1.4127758,0.8161059
2015,-0.5526029,0.830687
2016,-1.5911366,0.81387377
2017,-0.805623,0.72531974
2018,-1.1697336,0.7386556
2019,-0.52332455,0.7494866
2020,-1.0718602,0.6812923
2021,-1.6156906,0.7767255
2022,-0.85619974,0.68590665
2023,-1.4592683,0.73728013
2024,-2.2952416,0.86271614
2025,-0.9606564,0.65805197
2026,-2.2428844,0.90970886
2027,-1.7111704,0.70514506
2028,-0.57687914,0.6757336
2029,-1.5080764,0.7294412
2030,-0.7780465,0.7487695
2031,-1.106995,0.72305524
2032,-1.3249435,0.80337495
2033,-1.4306597,0.78435826
2034,-0.77225274,0.6944815
2035,-1.3721511,0.71669513
2036,-1.6091592,0.6899575
2037,-1.2370105,0.7648059
2038,-1.6437432,0.7463605
2039,-1.7467479,0.78109944
2040,-1.3212446,0.7154435
2041,-1.0963087,0.7362895
2042,-1.2574619,0.80994517
2043,-0.60722804,0.61922747
2044,-1.6108378,0.6681394
2045,-1.7563471,0.94930404
2046,-0.68533176,0.62392765
2047,-0.42622113,0.87801576
2048,-1.1705996,0.786101
2049,-2.1877778,0.8390154
2050,-1.025359,0.76619285
2051,-1.9388124,0.8406533
2052,-1.4821514,0.6915254
2053,-1.0294561,0.6553299
2054,-0.9477144,0.6865012
2055,-0.8828649,0.7308034
2056,-1.6991761,0.7433245
2057,-1.1482495,0.7277285
2058,-3.7737052,0.95864916
2059,-1.1231037,0.7095194
2060,-2.5984411,0.90284234
2061,-0.7082085,0.71944267
2062,-0.9657767,0.8323125
2063,-1.8179319,0.76073074
2064,-0.89119214,0.6612804
2065,-1.0296769,0.78178144
2066,-0.66338736,0.6209862
2067,-1.4435022,0.75451285
2068,-1.7393122,0.74689543
2069,-1.0384434,0.7328196
2070,-0.676166,0.6903822
2071,-0.66398853,0.73699504
2072,-0.8451106,0.7264355
2073,-0.5837197,0.707684
2074,-0.59188324,0.7503838
2075,-0.7782452,0.6300071
2076,-0.8510169,0.6639324
2077,-1.1064012,0.751761
2078,-1.3591081,0.75335085
2079,-0.8547142,0.68721235
2080,-1.2036101,0.70944077
2081,-1.4824185,0.7069672
2082,-0.93243706,0.6988244
2083,-1.1784389,0.7055672
2084,-0.8734885,0.6975111
2085,-0.87136596,0.7300611
2086,-0.83993596,0.6341723
2087,-1.3698139,0.7728736
2088,-1.6168836,0.80378467
2089,-1.4254608,0.7362944
2090,-0.66152316,0.7204767
2091,-0.7753322,0.72577405
2092,-1.9244671,0.74003464
2093,-0.6391599,0.6602277
2094,-1.0067351,0.73083717
2095,-1.3812152,0.7328328
2096,-2.4623096,0.8741329
2097,-0.7958765,0.81874686
2098,-1.1617404,0.7838375
2099,-1.9382303,0.88529813
2100,-2.1206355,0.8446437
2101,-1.3131894,0.7334714
2102,-1.5176007,1.0105212
2103,-0.7676874,0.6427539
2104,-4.404551,1.3137044
2105,-0.6813302,0.8101759
2106,-1.2713895,0.70914245
2107,-1.1620309,0.75097495
2108,-1.470953,0.7604144
2109,-1.0351464,0.66792154
2110,-0.9334394,0.72526145
2111,-0.8889573,0.7974097
2112,-1.5099725,0.8348543
2113,-1.264284,0.6572672
2114,-1.2167178,0.6940582
2115,-1.5931716,0.8320168
2116,-0.9701043,0.73341906
2117,-1.2168236,0.5789124
2118,-0.89565355,0.71693903
2119,-2.6318378,0.85627514
2120,-1.0376171,0.7187757
2121,-1.4869492,0.7980423
2122,-0.9032293,0.65899533
2123,-0.7887957,0.76494384
2124,-1.5160235,0.7758529
2125,-1.40845,0.7679441
2126,-1.9267392,0.8509993
2127,-1.4413638,0.75728655
2128,-0.86344,0.7293012
2129,-2.2922413,0.7631764
2130,-1.7833445,0.75132596
2131,-1.9710461,0.85117126
2132,-1.0632591,0.70632654
2133,-1.4755225,0.7093122
2134,-0.9566186,0.7448385
2135,-1.416358,0.7770939
2136,-1.1774223,0.63335586
2137,-0.7363399,0.67960304
2138,-1.5263238,0.71761334
2139,-0.707647,0.69060653
2140,-1.2725562,0.64578015
2141,-1.8225551,0.8152339
2142,-1.2124473,0.6809008
2143,-1.6993129,0.6527656
2144,-0.9783804,0.7110919
2145,-1.2478614,0.7368312
2146,-0.97175676,0.71019894
2147,-0.698447,0.76656085
2148,-2.223277,0.8635209
2149,-0.9834315,0.7630349
2150,-1.4999815,0.9394515
2151,-1.0537344,0.65999043
2152,-0.6525812,0.72104186
2153,-1.2871853,0.75799954
2154,-0.77959085,0.7275492
2155,-0.71370715,0.7308555
2156,-1.1560299,0.68618655
2157,-1.1572658,0.61884475
2158,-1.6227258,0.74682504
2159,-1.7620832,0.74294895
2160,-1.7257336,0.82905877
2161,-0.898149,0.6829845
2162,-1.1413747,0.76242864
2163,-1.4318596,0.7291688
2164,-0.9126579,0.7275584
2165,-2.3050408,0.81595397
2166,-1.5827049,0.773254
2167,-1.2123206,0.73417306
2168,-0.9525479,0.7150682
2169,-0.9028578,0.6968941
2170,-1.195516,0.78515244
2171,-1.5638562,0.8466749
2172,-1.4124858,0.763261
2173,-1.6808364,0.7505998
2174,-0.851189,0.7151522
2175,-1.5825279,0.6936284
2176,-0.9074305,0.64329964
2177,-1.2681817,0.7081834
2178,-1.2408053,0.7233173
2179,-1.0948948,0.6604615
2180,-1.8565296,0.7657608
2181,-1.1299678,0.71203476
2182,-1.4561149,0.66425306
2183,-0.6703002,0.6898953
2184,-1.884756,0.70934826
2185,-3.2139802,0.99922985
2186,-1.1390072,0.7624264
2187,-1.1642168,0.7921287
2188,-0.67118204,0.80768186
2189,-2.2459729,0.85276145
2190,-1.0831884,0.7156116
2191,-1.1213194,0.7419136
2192,-1.1828104,0.67078745
2193,-1.2457937,0.77806336
2194,-2.5955558,0.88870764
2195,-0.80621445,0.84329534
2196,-0.99873763,0.74730706
2197,-1.7112011,0.8285801
2198,-2.6631234,0.9388386
2199,-1.7509152,0.79492515
2200,-1.531714,0.6939595
2201,-1.409193,0.68090093
2202,-2.9862375,1.2184086
2203,-4.0855584,1.006178
2204,-1.5126503,0.63719165
2205,-1.3538308,0.67110705
2206,-1.4766912,0.7449595
2207,-0.9121745,0.72438735
2208,-0.7926105,0.7070439
2209,-1.0212795,0.7424981
2210,-0.7301457,0.6782972
2211,-2.1136968,0.9272155
2212,-1.3593061,0.6629399
2213,-0.6411471,0.67692107
2214,-0.2608814,0.7513369
2215,-1.0603926,0.7322183
2216,-2.1348104,0.7304331
2217,-1.362787,0.73869365
2218,-1.4353063,0.9024279
2219,-1.0447094,0.6353533
2220,-2.0623035,0.7147117
2221,-0.90463305,0.6941531
2222,-1.7680508,0.845819
2223,-0.7220814,0.6429862
2224,-1.2558686,0.75425696
2225,-1.0816445,0.7254936
2226,-1.3474176,0.70231086
2227,-1.4501657,0.7086281
2228,-2.5605297,0.9885735
2229,-0.3897091,0.66294485
2230,-0.7965138,0.71856046
2231,-1.4664752,0.70565844
2232,-1.2243366,0.72766274
2233,-0.910569,0.7615656
2234,-0.74285334,0.6774885
2235,-1.9015493,0.7269858
2236,-0.73446256,0.73838586
2237,-1.517511,0.72135866
2238,-1.2404637,0.7394039
2239,-0.61935675,0.7204786
2240,-1.1946616,0.75992966
2241,-0.6693179,0.6321369
2242,-0.8483561,0.7184897
2243,-1.4102935,0.71028537
2244,-1.1248872,0.6481227
2245,-1.0182158,0.7862108
2246,-0.9962419,0.7155976
2247,-0.9263194,0.6832905
2248,-1.0500894,0.7160783
2249,-1.1740624,0.8722248
2250,-0.53308016,0.6983857
2251,-0.77524483,0.7345745
2252,-1.5936583,0.74555534
2253,-1.4460738,0.63010645
2254,-1.075889,0.81185555
2255,-1.1673684,0.72391635
2256,-1.5393794,0.7096176
2257,-0.87224334,0.67422897
2258,-2.3482673,0.8797643
2259,-1.7886478,0.7249954
2260,-1.390444,0.7735304
2261,-1.5039313,0.6529098
2262,-1.2650778,0.7134733
2263,-0.824607,0.73669463
2264,-0.9971672,0.81400174
2265,-1.0468011,0.7702514
2266,-1.0057368,0.6690294
2267,-0.6404378,0.6938178
2268,-1.0786722,0.7216136
2269,-2.1865973,0.8462175
2270,-2.7652907,0.8792646
2271,-1.3472272,0.79534334
2272,-2.0728543,0.8738203
2273,-0.6698452,0.6823308
2274,-1.6740835,0.67028517
2275,-0.88731396,0.6834628
2276,-1.4389313,0.7955587
2277,-0.8403944,0.6890157
2278,-0.73539543,0.6347161
2279,-2.793283,0.82798654
2280,-1.5586519,0.7496171
2281,-0.9929782,0.6655814
2282,-0.54997355,0.7113533
2283,-1.3736839,0.7345774
2284,-1.4739879,0.8163999
2285,-0.66559845,0.7696906
2286,-0.8996691,0.7700043
2287,-1.832636,0.75116825
2288,-0.7250647,0.69495434
2289,-1.0900068,0.6510189
2290,-1.277373,0.76059675
2291,-0.63394886,0.6430544
2292,-0.7958274,0.665964
2293,-1.0190678,0.76275426
2294,-0.9016581,0.70129186
2295,-1.2387038,0.6963888
2296,-1.2830163,0.6554894
2297,-1.5634943,0.81492186
2298,-1.0171276,0.6717303
2299,-1.1225673,0.7904449
2300,-0.83086944,0.7487768
2301,-4.673798,1.1632226
2302,-0.72968376,0.7097721
2303,-1.6285962,0.6520855
2304,-1.5618548,0.74208415
2305,-1.0802227,0.68871975
2306,-1.3070079,0.71978676
2307,-1.083791,0.7255592
2308,-1.334817,0.6453172
2309,-1.5442307,0.71727455
2310,-1.4116645,0.75578713
2311,-1.2951046,0.747423
2312,-0.72511387,0.6538813
2313,-0.390591,0.7115386
2314,-0.9963624,0.81850386
2315,-0.8284276,0.68714833
2316,-1.4395405,0.70451665
2317,-0.95035493,0.6286575
2318,-0.7042561,0.7111142
2319,-0.770245,0.7314777
2320,-0.5330852,0.7343097
2321,-2.6535027,0.9662816
2322,-0.6423563,0.66414416
2323,-0.92635787,0.73961794
2324,-0.44643942,0.80428225
2325,-0.8453591,0.71432495
2326,-1.7332504,0.806355
2327,-2.0198028,0.82896143
2328,-1.231356,0.79677653
2329,-0.9190484,0.7465442
2330,-1.5299246,0.70305204
2331,-0.8655069,0.70639
2332,-0.5780327,0.71924037
2333,-0.8547851,0.7109224
2334,-1.2157248,0.7151571
2335,-1.0250474,0.7799844
2336,-0.78512913,0.66503334
2337,-1.207683,0.6973625
2338,-0.9852583,0.7446738
2339,-1.909946,0.80521214
2340,-1.4644719,0.7478549
2341,-0.4432572,0.6762606
2342,-0.71168125,0.7683637
2343,-0.9548606,0.827711
2344,-0.94117874,0.75479525
2345,-0.84594995,0.7809844
2346,-1.7949983,0.7213924
2347,-1.5189592,0.7000565
2348,-0.8709251,0.7102104
2349,-2.672167,1.019324
2350,-0.9262073,0.7590779
2351,-1.3747859,0.71862346
2352,-0.98045284,0.809266
2353,-2.1028929,0.8729226
2354,-1.793321,0.83964413
2355,-0.8383272,0.66076
2356,-0.8959563,0.6269393
2357,-1.3372407,0.8327447
2358,-1.923445,0.83587176
2359,-1.0024862,0.78341335
2360,-0.80602056,0.72619516
2361,-1.288111,0.6848584
2362,-1.1456047,0.66677886
2363,-0.821304,0.73963565
2364,-1.0484293,0.71735
2365,-0.68953645,0.69081086
2366,-0.9696675,0.69840914
2367,-2.247734,0.81765676
2368,-0.8551855,0.7511915
2369,-1.2691354,0.8170755
2370,-0.82548094,0.7791322
2371,-0.9932246,0.6708351
2372,-2.5098698,0.7406521
2373,-1.4683468,0.8193316
2374,-0.52754974,0.69724274
2375,-2.6309843,0.9537756
2376,-1.4143082,0.7214725
2377,-0.37717667,0.7593381
2378,-1.2246156,0.7754194
2379,-1.4257706,0.85013956
2380,-0.97344494,0.74120027
2381,-0.6070702,0.7136668
2382,-1.2459601,0.6781678
2383,-0.83015966,0.68358976
2384,-2.1005445,0.93557227
2385,-1.1263779,0.7637393
2386,-1.1498461,0.78745943
2387,-1.2059413,0.74155545
2388,-0.9455745,0.70451677
2389,-0.7941201,0.7421975
2390,-0.6431194,0.6458301
2391,-1.0221065,0.756984
2392,-2.4627695,0.8842664
2393,-0.93752563,0.66368634
2394,-1.4255162,0.7140043
2395,-1.4259909,0.7808182
2396,-0.8744918,0.7845427
2397,-2.8470747,0.93456787
2398,-1.8514683,0.864871
2399,-1.3300455,0.6279232
2400,-2.0281806,1.070267
2401,-1.6732861,0.77386534
2402,-1.6195567,0.9637262
2403,-1.6291008,0.79998165
2404,-1.0645212,0.81972605
2405,-1.253775,0.7867623
2406,-1.3007408,0.7027318
2407,-1.1028943,0.7386986
2408,-1.0251634,0.7689958
2409,-1.4039941,0.71244246
2410,-2.3411624,0.78312564
2411,-1.33667,0.79603547
2412,-1.6234689,0.71590257
2413,-2.1235595,0.88285655
2414,-1.8953315,0.80065674
2415,-0.79141545,0.72937137
2416,-2.3120399,0.92093164
2417,-1.0536977,0.7301752
2418,-1.1813848,0.7481327
2419,-1.005205,0.7565943
2420,-1.5222697,0.787649
2421,-0.5406318,0.6861118
2422,-0.7346117,0.8285624
2423,-1.8336378,0.8266823
2424,-1.2132988,0.67918295
2425,-0.8077893,0.6783699
2426,-0.9504838,0.72505033
2427,-0.991654,0.67251444
2428,-1.1280957,0.66169405
2429,-2.0894468,0.7533644
2430,-1.7862823,0.6958605
2431,-0.95834917,0.69025475
2432,-1.2095051,0.78451073
2433,-2.471237,0.83780634
2434,-1.5729444,0.7866084
2435,-1.359804,0.7820996
2436,-0.75622076,0.68784964
2437,-1.4793794,0.810195
2438,-1.6508653,0.67150074
2439,-0.67358136,0.69850713
2440,-1.3433206,0.7017914
2441,-0.78803116,0.711184
2442,-1.7884818,0.9991233
2443,-1.7545388,0.7798939
2444,-1.5915905,0.7459903
2445,-1.7935717,0.8456354
2446,-0.8936871,0.6408624
2447,-2.3501723,0.8466087
2448,-0.94314617,0.73721194
2449,-0.6251515,0.7347779
2450,-1.2569354,0.670563
2451,-0.9582481,0.74808604
2452,-1.0423466,0.75622344
2453,-1.1428727,0.7580849
2454,-1.6002327,0.71595335
2455,-0.89732885,0.797433
2456,-1.382474,0.66077775
2457,-1.6700284,0.7018495
2458,-1.0669559,0.727217
2459,-2.4179428,0.86557096
2460,-0.679468,0.698083
2461,-1.6007466,0.7452294
2462,-1.0985247,0.77960056
2463,-1.7302978,0.7615854
2464,-2.2618518,0.83775383
2465,-1.4347792,0.7959832
2466,-1.1309668,0.678345
2467,-1.4123553,0.7851965
2468,-1.2308872,0.74337876
2469,-1.4994552,0.8357709
2470,-1.5930365,0.7699272
2471,-1.3300608,0.74173224
2472,-4.5165815,1.1075557
2473,-1.1222607,0.7140575
2474,-0.98001826,0.67989963
2475,-1.1705059,0.6636783
2476,-1.6440619,0.7099719
2477,-1.5720085,0.7490184
2478,-1.5776557,0.71220434
2479,-2.5921793,0.91983294
2480,-1.1608593,0.7673636
2481,-3.3681812,1.0493537
2482,-1.5431972,0.75619715
2483,-0.83253825,0.7092577
2484,-0.8758853,0.75613743
2485,-0.9893957,0.7612547
2486,-0.73619425,0.618926
2487,-0.89438075,0.7221464
2488,-1.136224,0.75966716
2489,-0.9497237,0.72158223
2490,-1.3701739,0.72718877
2491,-1.5186355,0.6967357
2492,-1.0305145,0.6862173
2493,-2.007693,0.8468954
2494,-0.82304615,0.707309
2495,-1.1058466,0.6822281
2496,-2.8460548,0.99820447
2497,-1.707271,0.7709497
2498,-0.627817,0.6321952
2499,-1.2401396,0.87137526
2500,-1.5591376,0.8456163
2501,-0.9537127,0.6967525
2502,-0.39475358,0.7207989
2503,-1.7170979,0.840817
2504,-1.6579232,0.7835069
2505,-0.8186249,0.66253906
2506,-1.1557922,0.7153904
2507,-0.43732688,0.6890561
2508,-1.0436221,0.7211952
2509,-1.5441297,0.7168029
2510,-0.8977951,0.6973788
2511,-2.049647,0.8241377
2512,-1.2229757,0.70732874
2513,-0.5296202,0.7195696
2514,-1.1757342,0.7851641
2515,-1.0537919,0.7628491
2516,-0.864043,0.68332237
2517,-0.7500498,0.67578614
2518,-1.1009833,0.6658846
2519,-1.2433958,0.69658536
2520,-0.8701443,0.69487214
2521,-2.5685902,0.8708613
2522,-1.1881706,0.7827787
2523,-1.4845873,0.6677626
2524,-1.0080858,0.774923
2525,-1.8627148,0.83983254
2526,-0.81704265,0.6342285
2527,-0.49747115,0.6696838
2528,-0.9987757,0.6225658
2529,-1.2546122,0.7676412
2530,-1.1099474,0.72828424
2531,-1.4900578,0.80977064
2532,-0.8764722,0.6887314
2533,-1.3996203,0.7410312
2534,-0.59674895,0.7428888
2535,-2.18701,0.862947
2536,-0.49577478,0.77438784
2537,-1.8801428,0.746401
2538,-0.77327675,0.71549475
2539,-1.5129218,1.0346683
2540,-2.1871247,0.83554345
2541,-2.2502322,0.96920663
2542,-0.7931318,0.7089932
2543,-1.6723335,0.79191023
2544,-1.2221785,0.78945154
2545,-1.5326132,0.7096693
2546,-1.5512364,0.77297485
2547,-1.0267181,0.6140126
2548,-1.7798885,0.7163348
2549,-1.8419884,0.8191997
2550,-1.8350794,0.89698
2551,-1.5297889,0.7412666
2552,-0.49047816,0.7378369
2553,-1.0232852,0.69196796
2554,-1.0660224,0.71053463
2555,-0.93001115,0.6560674
2556,-0.9216489,0.7074511
2557,-0.63473856,0.7531181
2558,-3.4402714,0.97781354
2559,-0.71763444,0.69291407
2560,-1.9690155,0.86763066
2561,-0.6182734,0.8001824
2562,-1.050935,0.6638691
2563,-2.3064141,0.7142316
2564,-0.8703945,0.7240902
2565,-2.5240848,0.98827595
2566,-1.9843584,0.87036157
2567,-1.4382185,0.8727922
2568,-1.7004653,0.7022837
2569,-1.0825424,0.687975
2570,-1.1801971,0.7129516
2571,-1.8554876,0.80931526
2572,-0.61847633,0.636677
2573,-0.61084956,0.6930545
2574,-1.6498493,0.7586667
2575,-0.9402973,0.6937086
2576,-0.85079014,0.7300081
2577,-1.279232,0.82521206
2578,-1.4967601,0.74761355
2579,-1.6278781,0.71759033
2580,-0.8577516,0.6704723
2581,-1.0884655,0.7232709
2582,-0.8623042,0.78137493
2583,-1.0494882,0.6497127
2584,-2.0807009,0.79407704
2585,-2.0818243,0.87082416
2586,-0.72588223,0.7163993
2587,-1.3417503,0.68637097
2588,-0.79230523,0.73618406
2589,-0.65067804,0.7742146
2590,-1.4875903,0.8133616
2591,-0.94211555,0.70822406
2592,-2.7824368,0.9741081
2593,-0.8690529,0.765969
2594,-1.3761228,0.8633455
2595,-0.75242585,0.71971554
2596,-2.3117616,0.97971934
2597,-1.0790936,0.7112374
2598,-1.6108246,0.8290089
2599,-0.5926981,0.6428152
2600,-0.9220977,0.6804412
2601,-2.4920115,0.8457653
2602,-1.0718809,0.7144509
2603,-2.2371223,0.8544316
2604,-0.8186327,0.74164677
2605,-1.2052803,0.80043113
2606,-2.097119,0.7724299
2607,-1.0279555,0.70999694
2608,-1.9178764,0.7412131
2609,-0.8283783,0.6951323
2610,-2.2072597,0.78830487
2611,-0.57121336,0.752846
2612,-0.50295,0.62440765
2613,-0.8381879,0.67832005
2614,-1.6544343,0.7828049
2615,-1.3288223,0.69492346
2616,-1.6304778,0.741637
2617,-0.905896,0.71072364
2618,-1.0893532,0.7598755
2619,-0.7607827,0.7801549
2620,-0.7069204,0.6487432
2621,-0.98941755,0.7514779
2622,-1.1108053,0.7484654
2623,-0.58299506,0.79448205
2624,-2.270905,0.83324975
2625,-1.1791723,0.8044848
2626,-1.1971219,0.69921553
2627,-0.9262579,0.83086705
2628,-0.6239591,0.720267
2629,-1.0634022,0.73036486
2630,-0.951647,0.6897557
2631,-1.2925524,0.6710232
2632,-0.79123145,0.69609827
2633,-1.7370371,0.7029217
2634,-1.0708123,0.69526356
2635,-1.2533435,0.6576229
2636,-1.6742128,0.75436044
2637,-1.5179437,0.73082906
2638,-1.5889145,0.7379398
2639,-0.9783512,0.7412232
2640,-1.6093652,0.6879037
2641,-0.7684499,0.7707293
2642,-0.82842195,0.69621605
2643,-1.5192841,0.72804207
2644,-0.6966689,0.7329079
2645,-0.8407121,0.65866333
2646,-1.2451801,0.76562697
2647,-0.7560338,0.6780371
2648,-1.5864012,0.6704722
2649,-1.3621749,0.69925237
2650,-1.3779812,0.8829744
2651,-1.3245813,0.647234
2652,-1.8236892,0.66151446
2653,-1.529353,0.70317674
2654,-1.2156081,0.69536304
2655,-1.3912885,0.6942132
2656,-1.9605514,0.7877195
2657,-1.2690814,0.6886238
2658,-0.6475248,0.75384635
2659,-0.8586694,0.6740503
2660,-1.1875218,0.6974983
2661,-1.3660411,0.7778114
2662,-1.0229397,0.7704699
2663,-1.4685514,0.70941234
2664,-1.2110499,0.67883456
2665,-0.93828756,0.67900836
2666,-1.1794212,0.67214036
2667,-1.5282395,0.77547866
2668,-1.4275448,0.7264691
2669,-0.6906506,0.7487674
2670,-1.2039385,0.7318536
2671,-0.4198414,0.68111384
2672,-0.6455561,0.6556731
2673,-1.518717,0.759468
2674,-1.2300221,0.7253533
2675,-1.5295541,0.8008192
2676,-0.7135183,0.6524322
2677,-1.321434,0.7777366
2678,-1.2759547,0.81493765
2679,-1.3071762,0.7501689
2680,-1.2629567,0.69606096
2681,-1.0435824,0.6927571
2682,-1.3999556,0.7157173
2683,-1.6340607,0.7125223
2684,-2.4491374,0.85573286
2685,-2.0471318,0.920851
2686,-1.4000605,0.63301307
2687,-1.426948,0.8712296
2688,-3.4423277,0.99972075
2689,-0.9772968,0.71401525
2690,-0.88616824,0.7550566
2691,-0.86937535,0.68724155
2692,-0.9870476,0.69858664
2693,-0.7870463,0.6948051
2694,-1.1153536,0.5869217
2695,-1.5081261,0.80243117
2696,-0.7495214,0.697563
2697,-1.3267751,0.7483774
2698,-1.6526055,0.81377894
2699,-0.43658644,0.7576648
2700,-0.7652806,0.6411223
2701,-0.58179015,0.6668563
2702,-2.6790457,0.8673502
2703,-1.5430422,0.71366745
2704,-0.8861114,0.742732
2705,-0.9925324,0.7588999
2706,-0.9463841,0.7205536
2707,-1.5719243,0.74870306
2708,-3.0796714,0.97259
2709,-1.4727167,0.57306993
2710,-1.2782372,0.71272653
2711,-0.8349687,0.6894443
2712,-1.461468,0.75002605
2713,-0.7930532,0.7645049
